Name,Divisions,Latitude,Longitude,Address,Normal_site,Auto_site,Glamping,Caravan,Restroom,Shower_room,Sink,Homepage
신북온천글램핑장 (주식회사 신북리조트),글램핑,37.9735743,127.1025396,경기도 포천시 신북면 덕둔리 635-3,0,4,16,0,1,1,1,
청화산캠프관광농원 ,"일반야영장,카라반",36.3068386,128.4623468,경상북도 군위군 소보면 보현리 ,0,4,0,12,2,2,1,
카누글램핑펜션 ,"일반야영장,글램핑",38.0590064,127.5110893,강원도 화천군 사내면 삼일리 ,0,4,5,0,2,2,2,
의풍분교 온달캠프장,일반야영장,37.0665012,128.6123412,충청북도 단양군 영춘면 의풍리 760 ,16,4,0,2,2,1,2,
낭만캠프 ,"일반야영장,카라반,글램핑",38.0431019,127.7993317,강원도 화천군 간동면 유촌리 ,0,5,3,3,2,2,1,
Black tree (블랙트리캠핑장),"일반야영장,글램핑",37.2637704,126.4471352,인천광역시 옹진군 영흥면 내리 ,0,5,13,0,0,0,0,
비토섬오토캠핑장 ,"일반야영장,카라반,글램핑",34.984468,127.9664143,경상남도 사천시 토끼로 245-5 비토섬신우리조트 ,0,5,8,8,1,1,1,
자연과우리펜션자동차야영장 ,일반야영장,37.9403186,128.6461312,강원도 양양군 현북면 어성전리 ,0,5,0,0,2,1,3,
청옥산깨비마을야영장 ,"일반야영장,카라반",37.3674464,128.4852031,강원도 평창군 미탄면 회동리 ,0,5,0,3,1,1,1,
트윈스캠핑장,"일반야영장,카라반",36.7587076,126.8795419,충남 아산시 도고면 도고면로 117,0,5,0,7,2,2,1,
모험레포츠 연수원 캠핑장 ,"일반야영장,자동차야영장",38.0016471,128.231821,강원도 인제군 인제읍 원대리 ,10,5,0,0,2,2,1,
자우림캠핑장,"일반야영장,자동차야영장",37.9699307,127.4520459,경기 가평군 북면 가화로 2697-125,10,5,0,0,2,2,2,
파인트리 캠핑장 ,"일반야영장,카라반,글램핑",38.020662,127.3641366,경기도 포천시 이동면 연곡리 ,0,6,17,4,1,1,1,
동의보감촌 숲속글램핑 (구 한방자연휴양림),글램핑,35.4340358,127.8236808,경남 산청군 금서면 동의보감로555번길 167-23,6,6,23,0,4,3,4,
들꽃여울캠핑장 ,"일반야영장,자동차야영장",37.5972741,127.5055741,경기 가평군 설악면 어비산길 130-6,6,6,0,0,2,2,6,
용수 그린랜드,"자동차야영장,글램핑",37.8537932,127.3480863,경기 가평군 조종면 운악청계로491번길 87,6,6,15,0,4,2,6,
토토큰바위 캠핑장 ,일반야영장,37.9621768,127.5278742,경기 가평군 북면 화악산로 1246,7,6,9,1,4,2,2,
이우캠핑장 ,"자동차야영장,글램핑",37.8155511,127.3239698,경기도 가평군 원흥길 77-42 (주)이우 ,8,6,5,0,2,2,2,
아르보리아파크 캠핑장,자동차야영장,37.6104188,126.5074352,인천 강화군 길상면 장흥로101번길 65,17,6,0,0,3,4,4,
대도파라다이스 ,일반야영장,34.9313379,127.8319496,경상남도 하동군 금남면 대도리 ,0,7,0,0,1,1,1,
묘솔 캠핑장 ,일반야영장,36.9210157,128.5076008,경상북도 영주시 풍기읍 삼가로 423 ,0,7,0,0,2,2,1,
무주 솔밭야영장 ,"일반야영장,자동차야영장,카라반",35.8361305,127.6725427,전북 무주군 안성면 원통사로 294,5,7,0,0,3,2,2,
라곰 캠핑힐,"일반야영장,자동차야영장",35.181077,127.754772,경남 하동군 청암면 사동길 2,5,7,0,0,5,8,5,
가평 오렌지캠프 ,"자동차야영장,글램핑",37.9133831,127.5765247,경기 가평군 북면 멱골로272번길 7,22,7,22,0,4,4,6,
대장금파크 캠핑장,"일반야영장,자동차야영장,글램핑",37.1200207,127.3401086,경기 용인시 처인구 백암면 용천리 781,0,8,5,10,2,2,10,
통영캠핑스토리 ,일반야영장,34.7858711,128.4114622,경상남도 통영시 산양읍 봉전상촌길46번지,0,8,0,0,1,1,1,
한별도그파크,자동차야영장,35.3365448,128.3562289,경남 함안군 법수면 이묵골로 135,0,8,6,0,1,1,2,
가창농원 야영장 ,"일반야영장,자동차야영장",35.7270263,128.6791722,대구광역시 달성군 가창면 삼산리 ,8,8,0,0,1,1,1,
오류캠핑장 ,"일반야영장,카라반",35.8218166,129.5082435,경상북도 경주시 감포읍 감포로 ,8,8,0,28,2,2,1,
힐조캠핑장 ,"일반야영장,자동차야영장",37.7626395,127.3618555,경기 가평군 상면 수목원로164번길 16,14,8,0,0,2,2,8,
구마이오토캠핑장,일반야영장,36.4527077,128.0284674,경상북도 상주시 내서면 우서로 287-4 ,15,8,0,0,1,1,2,
강동 그린웨이 가족캠핑장 ,자동차야영장,37.5362549,127.1520941,서울특별시 강동구 둔촌동 동남로 660 ,72,8,0,0,2,2,2,
상주 경천대 오토캠핑장,"일반야영장,카라반",36.4547428,128.2443154,경상북도 상주시 사벌면 삼덕리 ,0,9,16,0,4,4,2,
숲속의 쉼터 ,"일반야영장,글램핑",37.9690192,127.0288582,경기도 연천군 전곡읍 양원로268번길 85 ,0,9,35,0,4,1,4,
개금불 어뮤니티 ,일반야영장,35.6346394,128.1105585,경상남도 합천군 묘산면 봉곡리 ,0,10,0,0,1,1,1,
농업법인주식회사 고운힐링팜 ,"일반야영장,글램핑",36.435692,126.7659453,충남 청양군 청양읍 식물원길 398-1 ,0,10,10,0,1,1,1,
대둔산글램핑캠핑장 ,"일반야영장,글램핑",36.0768729,127.2826543,전라북도 완주군 운주면 장선리 ,0,10,5,0,1,1,1,
덕유산 글램핑 ,"일반야영장,자동차야영장,카라반,글램핑",35.9095239,127.77856,전라북도 무주군 설천면 삼공리 ,0,10,12,2,1,1,1,
들꽃피는언덕 캠핑장,"일반야영장,글램핑",37.7761703,126.9600316,경기도 양주시 백석읍 권율로 870 ,0,10,4,0,5,5,1,
방태산 솔마루 오토캠핑장 ,일반야영장,37.9397149,128.3813017,강원도 인제군 기린면 방동리 ,0,10,0,0,1,1,2,
성동힐링센터 휴(休)영월캠프,"자동차야영장,글램핑",37.2692007,128.5263305,강원도 영월군 동강로 1488-23 봉래초교문산분교 ,0,10,5,0,2,2,2,
아빠의나무야영장,일반야영장,36.7237897,127.7400448,충북 괴산군 청천면 괴산로부성1길 15-22,0,10,0,0,4,2,1,
주문진글램핑오토캠핑장,"자동차야영장,카라반,글램핑",37.8800594,128.7344964,강원도 강릉시 주문진읍 삼교리 ,0,10,16,0,8,1,0,
채움 관광농원,"일반야영장,글램핑",38.0650584,127.3896367,경기도 포천시 이동면 도평리 94 외 2필지,0,10,10,0,1,1,1,
청산별곡 ,일반야영장,35.4357242,127.2670221,전라북도 순창군 수장2길 38-4 ,0,10,0,0,1,1,1,
춘천박사마을 어린이 글램핑장 (재단법인 강원정보문화 진흥원),"일반야영장,글램핑",37.8930335,127.6918678,강원 춘천시 서면 박사로 854,0,10,24,0,6,2,2,
테이스트캠프,일반야영장,38.06336,127.3892747,경기도 포천시 이동면 화동로 2498-1,0,10,0,0,1,1,0,
합천라온오토캠핑장 ,"일반야영장,자동차야영장,글램핑",35.5522695,128.0561628,경상남도 합천군 용주면 가호리 ,0,10,8,0,1,1,1,
별밤펜션 캠핑장,일반야영장,36.0894833,127.8812519,충북 영동군 상촌면 물한계곡로 896,0,10,0,0,2,2,1,
산중오토캠핑장,"일반야영장,자동차야영장",35.8259094,127.8047137,경상남도 거창군 북상면 송계사길 63-107,0,10,0,0,6,20,10,
물골삼화힐링타운캠핑장,"일반야영장,자동차야영장",37.836492,127.3153356,경기 가평군 상면 물골길 112,10,10,0,0,2,2,6,
녹천캠핑,"일반야영장,자동차야영장,글램핑",37.8447877,127.348642,경기 가평군 조종면 운악청계로333번길 55-51,10,10,9,0,2,2,7,
유명산힐링캠핑장,자동차야영장,37.590898,127.5131851,경기 가평군 설악면 어비산길 201-62,10,10,0,0,2,2,8,
80 SS 오토캠핑장,"일반야영장,자동차야영장,글램핑",36.0300417,128.6304762,경북 군위군 부계면 남산리 1138-4번지,14,10,7,0,2,2,2,
숲속의베리팜 (구 숲속의 팜핑),일반야영장,35.1799146,127.0992454,전라남도 화순군 북면 백아로 25-48,33,10,0,10,1,1,2,
황토와 통나무 캠핑장,"일반야영장,자동차야영장",37.3717342,128.2735785,강원 영월군 무릉도원면 백년계곡길 66-16,52,10,0,0,2,2,4,
좌구산오토캠핑장,일반야영장,36.7139424,127.6499702,충청북도 증평군 증평읍 율리 ,0,11,0,0,6,2,1,
트리독스 애견전용캠핑장(청산관광농원),일반야영장,35.6504808,128.2300669,경상북도 고령군 쌍림면 용당길 42-56 ,0,11,0,0,2,2,2,
캠프락캠핑장,"일반야영장,카라반,글램핑",37.8223436,127.3206037,가평군 상면 원흥리 514-2,0,11,3,2,4,4,4,
파인힐빌리지 캠핑장,일반야영장,37.92641,127.043898,경기도 동두천시 안흥로 65-42 (안흥동),0,11,0,0,2,2,2,
코끼리캠핑장,"자동차야영장,글램핑",37.958895,127.5270861,경기도 가평군 북면 화악리 1007번지/화악산로 1217-2,11,11,11,0,2,2,4,
팡팡캠핑장,"일반야영장,자동차야영장",37.181738,127.2913319,경기 용인시 처인구 원삼면 동부로 1041,11,11,0,0,2,2,6,
진밭골야영장,"일반야영장,자동차야영장",35.8169547,128.6602697,대구 수성구 진밭길 112 (범물동),11,11,0,5,2,10,20,
경주 힐링캠프,"일반야영장,글램핑",35.8156778,129.0408134,경상북도 경주시 산내면 감산리 1456번지,0,12,17,0,2,2,2,
달곡캠프 ,일반야영장,35.6093587,129.420125,울산광역시 북구 무룡동 ,0,12,0,0,1,1,1,
구절초마을 캠핑장,"일반야영장,자동차야영장",37.5146165,128.7320835,강원 정선군 여량면 노추산로 794,0,12,3,0,3,6,3,
부산 송도오토캠핑장,일반야영장,35.073339,129.016822,부산시 서구 송도해변로 36,0,12,0,20,0,0,0,
입화산 참살이숲 제2오토캠핑장,자동차야영장,35.5768743,129.2774288,울산광역시 중구 다운동 8번지,0,12,0,0,1,1,1,
산으로간 니모 캠핑장 ,"자동차야영장,글램핑",37.854851,127.396992,경기 가평군 조종면 연인산로 670-321,12,12,7,0,2,2,10,
태학산 자연휴양림 오토캠핑장,자동차야영장,36.7315705,127.0938931,충남 천안시 동남구 풍세면 삼태리 산28-1,21,12,0,0,2,1,2,
가학산 자연휴양림 ,일반야영장,34.6719718,126.6152381,전라남도 해남군 계곡면 산골길 306 ,0,13,0,0,2,2,2,
약수골 캠프촌 오토캠핑장 ,"일반야영장,카라반",38.1664813,128.0503854,강원도 양구군 동면 후곡리 ,0,13,0,4,1,1,1,
캠프수풀이,"일반야영장,자동차야영장,글램핑",37.7510277,127.3662988,경기도 가평군 상면 임초리 608외 1필지,0,13,1,0,2,2,6,
정원캠핑장 (강릉) ,일반야영장,37.879593,128.709623,강원도 강릉시 주문진읍 삼교리 ,0,13,0,0,4,6,3,
진북 편백골 관광농원 캠핑장 ,"일반야영장,자동차야영장",35.1546507,128.4441716,경상남도 창원시 마산합포구 진북면 금산리 ,46,13,0,0,1,1,1,
영덕 고래불 국민 야영장,"일반야영장,자동차야영장,카라반",36.5675773,129.4230584,경상북도 영덕군 병곡면 고래불로 12,110,13,0,25,10,6,4,
강변사리 캠핑장,일반야영장,35.4957407,127.190327,전라북도 임실군 덕치면 강동로 865-20,0,14,0,0,1,1,1,
고향펜션캠핑,일반야영장,37.012853,128.935833,경상북도 봉화군 소천면 고선리 558-1,0,14,0,0,1,1,1,
숲과펜션야영장,일반야영장,37.4414522,128.3588415,강원도 평창군 방림면 방림리 1775-2번지,0,14,0,0,1,1,1,
진도풍경오토캠핑장,일반야영장,34.4653393,126.294498,전라남도 진도군 의신면 의신사천길 15-21,0,14,0,0,1,1,1,
호연지기 관광농원 캠핑장,"일반야영장,자동차야영장",37.2523549,128.0823896,강원도 원주시 신림면 성남리 ,0,14,0,0,1,1,4,
깊이울관광농원(깊이울 캠핑장),"일반야영장,자동차야영장",37.9239705,127.175917,경기 포천시 신북면 깊이울로 139-8,8,14,0,0,3,1,7,
예그리나숲 (구 백년관광농원),"일반야영장,자동차야영장",37.3438487,128.30755,강원도 영월군 주천면 중선로 609-4 ,25,14,0,0,1,1,1,
낙산해변야영장 ,자동차야영장,38.1123773,128.6385323,강원도 양양군 양양읍 조산리 ,300,14,0,0,4,4,4,
(주)어반슬로우시티,"자동차야영장,글램핑",37.732632,127.5116915,강원도 춘천시 남면 가옹개길 108 ,0,15,32,0,2,2,1,
수승대 오토캠핑장,일반야영장,35.7628528,127.8301144,경상남도 거창군 위천면 은하리길 2 ,0,15,0,0,1,1,1,
예천군 곤충나라 사과테마파크 오토캠핑장,일반야영장,36.802707,128.453593,경상북도 예천군 효자면 제촌길 58-2,0,15,0,0,2,2,2,
큰마당캠핑장,일반야영장,38.0678773,127.3821633,경기도 포천시 이동면 도평리 471 외 2필지,0,15,0,0,2,2,2,
한천 자연휴양림 ,"일반야영장,카라반",34.9864287,127.0404256,전라남도 화순군 한천면 죽헌로 719,0,15,0,4,1,1,1,
화진포 오토캠핑장 ,일반야영장,38.4701443,128.4201068,강원도 고성군 현내면 모정2길 2 ,0,15,0,0,2,2,3,
수리덤 캠핑장,일반야영장,35.6492752,129.0305305,경상북도 청도군 운문면 신원리 산2-3 ,0,15,0,0,2,2,3,
캠플레이 캠핑장 ,자동차야영장,38.1647214,127.6160072,경기 가평군 상면 비룡로 1610-15,0,15,0,0,2,2,3,
국립검봉산자연휴양림야영장,"일반야영장,자동차야영장",37.2373646,129.2993868,강원도 삼척시 원덕읍 임원안길 525-145 ,7,15,0,0,3,2,2,
계곡풍경캠핑장,자동차야영장,37.952825,127.4758301,경기 가평군 북면 가화로 2389-38,15,15,0,0,4,4,3,
달서별빛캠프 캠핑장,"일반야영장,카라반",35.8232437,128.5570421,대구 달서구 앞산순환로 248 (송현동),26,15,0,8,3,2,2,
(주)데일리랜드 ,자동차야영장,37.7608264,127.8469049,강원도 춘천시 동산면 봉명리 35,0,16,0,0,2,1,2,
클럽레드존캠핑장 ,"일반야영장,자동차야영장",37.7600198,127.5410009,경기 가평군 가평읍 북한강변로 360-69,0,16,0,0,4,4,2,
의령나루캠프,일반야영장,35.2582718,128.2705036,경남 의령군 화정면 화정로14길 16-5,0,16,0,0,1,1,1,
가지산 자연캠핑장 ,"일반야영장,자동차야영장",35.6366866,129.0561062,울산광역시 울주군 삽재로 279-22 가지산자연 ,16,16,0,0,1,1,1,
내원자동차야영장 ,"자동차야영장,카라반",35.2967767,127.8124104,경상남도 산청군 삼장면 대포리 ,32,16,0,0,0,0,0,
예원캠핑장 ,일반야영장,35.9264673,127.2579565,전라북도 완주군 동상면 송광수만로 1079-126 ,0,17,0,0,1,1,1,
놀터캠핑장,"일반야영장,카라반",35.070153,128.450113,경남 고성군 동해면 외산로 353,0,17,0,0,1,1,1,
달재오토캠핑장,일반야영장,37.2161693,127.9570033,충북 제천시 백운면 덕동로2길 23-13,0,17,0,0,2,2,1,
장호비치캠핑장,"일반야영장,자동차야영장,카라반",37.2845337,129.3121934,강원도 삼척시 근덕면 삼척로 2116,17,17,0,8,3,2,2,
숲속에안뜰 캠핑장,자동차야영장,37.1830845,127.3083987,경기 용인시 처인구 원삼면 원양로 250-23,17,17,0,0,2,2,2,
충북대학교 천문대천문체험학교,일반야영장,36.7815397,127.475429,충청북도 진천군 문백면 은탄리 ,0,18,0,0,9,12,12,
푸른바다와 캠핑 ,일반야영장,34.8344317,128.3935342,경상남도 통영시 인평동 국치1길 49 ,0,18,0,0,1,1,1,
황방산 생태야영장,"일반야영장,카라반",35.58846,129.3289857,울산광역시 중구 장현동 469번지 일원,0,18,0,3,1,1,1,
용천토리 오토캠핑장,일반야영장,35.7010795,129.0775029,경북 경주시 산내면 대현길 390,0,18,0,0,2,2,1,
이지캠핑장 ,"일반야영장,글램핑",37.695407,127.4600518,경기도 가평군 설악면 유명로 2110 ,18,18,26,0,4,2,1,
홍천강 오토캠핑장 ,"일반야영장,자동차야영장",37.690326,127.7872082,강원도 홍천군 북방면 굴지강변로 322 ,32,18,0,0,2,2,2,
와룡자연휴양림 자동차야영장,"일반야영장,자동차야영장,카라반",35.6762189,127.4772179,전라북도 장수군 천천면 비룡리 ,100,18,0,0,5,5,7,
순천국민여가캠핑장,일반야영장,35.0432702,127.4773057,전라남도 순천시 서면 청소년수련원길 170 ,0,19,0,0,2,2,2,
장수누리파크 오토캠핑장,일반야영장,35.6438009,127.5227239,전라북도 장수군 장수읍 논개사당길 65,0,19,0,0,1,1,1,
충주카누캠핑장 ,일반야영장,36.9758362,128.0209169,충청북도 충주시 동량면 화암리 ,0,19,0,0,2,2,4,
해인캠핑장,일반야영장,35.5393762,127.9778434,경상남도 합천군 대병면 대지리 296번지,0,19,0,0,1,1,1,
가야산국립공원 삼정자동차야영장 ,"일반야영장,자동차야영장",35.7834326,128.0782632,경남 합천군 가야면 치인리 산16-1 ,0,19,0,0,1,1,1,
제천 명암 오토캠핑장,일반야영장,37.1874314,128.1310456,충청북도 제천시 봉양읍 명암로 5길 1,0,19,0,0,6,2,4,
The Star 오토캠핑장,"일반야영장,자동차야영장,카라반",34.718507,127.781276,전남 여수시 돌산읍 상하동길 268,9,19,0,2,2,2,1,
광주시민의 숲 야영장 ,"일반야영장,자동차야영장",35.2343087,126.8672217,광주광역시 북구 월출동 968번지,38,19,0,0,2,1,2,
Najost Camp(나조스트 캠프),일반야영장,37.1103264,128.6037991,강원 영월군 김삿갓면 김삿갓로 638,0,20,0,0,2,1,3,
국립유명산자연휴양림(자동차),일반야영장,37.5817426,127.4838359,경기도 가평군 설악면 가일리 산58-1,0,20,0,0,2,2,5,
양평 키즈 글램핑 (구 꿈의 마을 캠핑장),"일반야영장,글램핑",37.5568939,127.7245394,경기도 양평군 청운면 용두리 ,0,20,10,0,3,2,2,
마루펜션 캠핑장 ,자동차야영장,37.2987559,128.344633,강원 영월군 주천면 평창강로 221,0,20,0,0,1,1,1,
소금강마을에코센터 오토캠핑장 ,일반야영장,37.8479465,128.7413289,강원도 강릉시 연곡면 퇴곡리 ,0,20,0,0,1,1,2,
아늑한쉼터 ,일반야영장,37.5759578,128.0447855,강원도 횡성군 갑천면 어답산로 162 ,0,20,0,0,1,1,1,
어섬캠핑장 ,일반야영장,37.2447531,126.6528072,경기도 화성시 송산면 고포리 ,0,20,0,0,1,1,2,
어성전야영장,일반야영장,37.9470777,128.6631731,강원도 양양군 현북면 어성전길 182-20,0,20,0,0,2,2,1,
월악 한울 오토캠핑장 ,일반야영장,36.9139799,128.1097107,충청북도 제천시 덕산면 월악산로 13 ,0,20,0,0,1,1,1,
은빛초원 캠핑장 ,일반야영장,37.2226794,126.8006489,경기도 화성시 원천동 672-1 ,0,20,0,0,1,1,1,
